Dataset Reg ID,Dataset Name,Dataset Description,Dataset Type,Cloud ID,Data Source System,Dataset Layer,Dataset Classification Type,Topic,Topic Category,Business Owner,Technical POC,S3 Bucket/AWS Service,Structured Data,Cloud Database Name,Table Name,File Format,Refresh Type,Refresh Frequency,Dataset Data Retention Period,Attribute Reg ID,Physical Attribute Name,Logical Attribute Name,Technical_metadata_description,Sequence Number,DataType,Length Precision,Scale,Format,Dataset Schema Version,Virtual Folder Name,Profiled Status,Reported Format,Datasource URI,Profiled Attribute Name,Reported Attribute Name,Sequence Field Index,Profiled Data Type,Reported Data Type,Value Count,Min Value,Max Value,Null Count,Density,Date Time Count,Numeric Count,String Count,Boolean Count,Cardinality,Selectivity,Field Level Tag(s),Resource Tag(s),Total Tag Count,Glossary Name,Business Definition,Business Segment,MISMO_Domain_Taxonomy,MISMO_Domain_Business_Concept,ELDM_PrimeBusiness_Concept,MISMO_Attribute_Name
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,curr_schedule_prinicipal,curr schedule prinicipal,"The minimum principal payment the borrower is obligated to pay for the corresponding reporting period, based on the terms provided in the related mortgage loan documents, provided that the payment is collected from the borrower by the servicer and reported to Fannie Mae for the corresponding reporting period.",48,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,curr_schedule_prinicipal,curr_schedule_prinicipal,48,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,curr_tot_prinicipal,curr tot prinicipal,The change between the prior reporting period’s disclosed Current Actual UPB and the current reporting period’s disclosed Current Actual UPB.,49,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,curr_tot_prinicipal,curr_tot_prinicipal,49,"Numeric (22,4)","Numeric (22,4)",8431,-17971.56,833291.16,1069,0.887473684,0,8431,0,0,7456,0.884355355,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,curr_unschedule_prinicipal,curr unschedule prinicipal,The principal amount received in excess of the scheduled principal payment collected from the borrower by the servicer and reported to Fannie Mae for the corresponding reporting period.,50,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,curr_unschedule_prinicipal,curr_unschedule_prinicipal,50,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,lpi_date,lpi date,The due date of the last paid installment that was collected for the mortgage loan.,51,DATE,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,lpi_date,lpi_date,51,Date,Date,0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,fcl_date,fcl date,The date on which the completion of the legal action of foreclosure occurred.,52,DATE,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,fcl_date,fcl_date,52,Date,Date,0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,disp_date,disp date,The date on which Fannie Mae’s interest in a property ends through either the transfer of the property to a third party or the satisfaction of the mortgage obligation.,53,DATE,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,disp_date,disp_date,53,Date,Date,0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,fcl_cost,fcl cost,"Expenses associated with obtaining title to property from the mortgagor, valuing the property, and maintaining utility services to the property. Such costs include costs and fees associated with bankruptcy and foreclosure.",54,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,fcl_cost,fcl_cost,54,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,pp_cost,pp cost,"The expenses associated with securing and preserving the property including two major categories:  maintenance and repairs. Maintenance costs are associated with preserving the property through normal upkeep, while repairs are associated with either avoiding deterioration of the asset or a marketing decision to help maximize sales proceeds upon final disposition.",55,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,pp_cost,pp_cost,55,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,ar_cost,ar cost,"Expenses associated with removing occupants and personal property from an occupied property post foreclosure. Such expenses include relocation assistance, deed-in-lieu fee, and fees and costs associated with eviction actions.",56,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,ar_cost,ar_cost,56,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,misc_cost,misc cost,"Expenses and credits associated with preserving the property, including Homeowners Association and other dues; flood, hazard, and MI premiums and refunds; rental income; and title insurance costs.",57,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,misc_cost,misc_cost,57,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,tax_cost,tax cost,Payment of taxes associated with holding the property.,58,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,tax_cost,tax_cost,58,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,net_sales_procs,net sales procs,"Total cash received from the sale of the property net of any applicable selling expenses, such as fees and commissions, allowable for inclusion under the terms of the property sale, as currently reported on the HUD-1 or other settlement statement.",59,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,net_sales_procs,net_sales_procs,59,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,ce_procs,ce procs,"Proceeds from claims on primary and certain other limited mortgage insurance policies, and recourse and indemnification payments from lenders under arrangements designed to limit credit exposure to Fannie Mae.",60,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,ce_procs,ce_procs,60,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,repurchase_mkwhl_procs,repurchase mkwhl procs,Amounts received by Fannie Mae under the terms of our representation and warranty arrangements for the repurchase of the mortgage loan or the subject property or loss reimbursement subsequent to property disposition.,61,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,repurchase_mkwhl_procs,repurchase_mkwhl_procs,61,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,other_fcl_procs,other fcl procs,"Amounts, other than sale proceeds, received by Fannie Mae following foreclosure of a property, including redemption proceeds received from the mortgagor.",62,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,other_fcl_procs,other_fcl_procs,62,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,mod_non_int_bear_upb,mod non int bear upb,A portion of the UPB that will not accrue interest as a result of an eligible loan modification.This term does not include any non-interest bearing UPB created as a result of a payment deferral. ,63,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,mod_non_int_bear_upb,mod_non_int_bear_upb,63,"Numeric (22,4)","Numeric (22,4)",21,0,0,9479,0.002210526,0,21,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,principal_forgive_amt,principal forgive amt,"A reduction of the UPB owed on a mortgage by a borrower that is formally agreed to by the lender and the borrower, usually in conjunction with a loan modification.",64,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,principal_forgive_amt,principal_forgive_amt,64,"Numeric (22,4)","Numeric (22,4)",187,0,0,9313,0.019684211,0,187,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,orig_list_strt_date,orig list strt date,"The agreed upon date, between a property seller and a broker, authorizing the broker to begin the process to procure a buyer or tenant for the property seller’s real property.",65,DATE,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,orig_list_strt_date,orig_list_strt_date,65,Date,Date,0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,orig_list_pric,orig list pric,The initial price at which a real property is offered for sale by the property seller.  ,66,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,orig_list_pric,orig_list_pric,66,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,curr_list_strt_date,curr list strt date,"The agreed upon date, between a property seller and a broker, authorizing the broker to begin the process to procure a buyer or tenant for the property seller’s real property.",67,DATE,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,curr_list_strt_date,curr_list_strt_date,67,Date,Date,0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,curr_list_price,curr list price,The price at which a real property is offered for sale.,68,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,curr_list_price,curr_list_price,68,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,brwr_csr_issuance,brwr csr issuance,"A numerical value used by the financial services industry to evaluate the quality of borrower credit. Credit scores are typically based on a proprietary statistical model that is developed for use by credit data repositories. These credit repositories apply the model to borrower credit information to arrive at a credit score. When this term is used by Fannie Mae, it is referring to FICO Score 5(1) developed by Fair Isaac Corporation and provided by Equifax Inc. and is distinct from the FICO Score referenced in Fannie Mae's Selling Guide, which may be provided by any of the three major credit repositories",69,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,brwr_csr_issuance,brwr_csr_issuance,69,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,co_brwr_csr_issuance,co brwr csr issuance,"A numerical value used by the financial services industry to evaluate the quality of borrower credit. Credit scores are typically based on a proprietary statistical model that is developed for use by credit data repositories. These credit repositories apply the model to borrower credit information to arrive at a credit score. When this term is used by Fannie Mae, it is referring to FICO Score 5(1) developed by Fair Isaac Corporation and provided by Equifax Inc and is distinct from the FICO Score referenced in Fannie Mae's Selling Guide.",70,NUMERIC ,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,co_brwr_csr_issuance,co_brwr_csr_issuance,70,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,brwr_csr_curr,brwr csr curr,"A numerical value used by the financial services industry to evaluate the quality of borrower credit. Credit scores are typically based on a proprietary statistical model that is developed for use by credit data repositories. These credit repositories apply the model to borrower credit information to arrive at a credit score. When this term is used by Fannie Mae, it is referring to FICO Score 5(1) developed by Fair Isaac Corporation and provided by Equifax Inc and is distinct from the FICO Score referenced in Fannie Mae's Selling Guide, which may be provided by any of the three major credit repositories.",71,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,brwr_csr_curr,brwr_csr_curr,71,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,co_brwr_csr_curr,co brwr csr curr,"A numerical value used by the financial services industry to evaluate the quality of borrower credit. Credit scores are typically based on a proprietary statistical model that is developed for use by credit data repositories. These credit repositories apply the model to borrower credit information to arrive at a credit score. When this term is used by Fannie Mae, it is referring to FICO Score 5(1) developed by Fair Isaac Corporation and provided by Equifax Inc and is distinct from the FICO Score referenced in Fannie Mae's Selling Guide.",72,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,co_brwr_csr_curr,co_brwr_csr_curr,72,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,mrtg_insur_type,mrtg insur type,The entity that is responsible for the Mortgage Insurance premium payment. ,73,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,mrtg_insur_type,mrtg_insur_type,73,integer,integer,4134,1,3,5366,0.435157895,0,4134,0,0,3,0.000725689,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,servicing_acvty_ind,servicing acvty ind,An indicator that denotes a change in servicing activity during the corresponding reporting period.,74,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,servicing_acvty_ind,servicing_acvty_ind,74,Varchar(1),Varchar(1),9398,1,Y,102,0.989263158,0,0,9398,0,3,0.000319217,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,curr_mod_loss_amt,curr mod loss amt,The loss amount calculated for a mortgage loan resulting from a modification event for the corresponding reporting period.,75,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,curr_mod_loss_amt,curr_mod_loss_amt,75,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,cum_mod_loss_amt,cum mod loss amt,The cumulative loss amount calculated for a mortgage loan resulting from a modification or modification events.,76,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,cum_mod_loss_amt,cum_mod_loss_amt,76,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,curr_ce_net_gainloss,curr ce net gainloss,The net realized gain or loss amount calculated for a mortgage loan resulting from a credit event for the corresponding reporting period.,77,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,curr_ce_net_gainloss,curr_ce_net_gainloss,77,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,cum_ce_net_gainloss,cum ce net gainloss,The cumulative net realized gain or loss amounts for a mortgage loan resulting from a credit event.,78,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,cum_ce_net_gainloss,cum_ce_net_gainloss,78,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,spcl_elgbl_prog,spcl elgbl prog,"A mortgage program with expanded eligibility criteria designed to increase and maintain home ownership. 

• Home Ready - An affordable mortgage program designed for eligible, creditworthy borrowers. 
• HFA Preferred - An affordable, conventional mortgage program available exclusively to housing financing agencies (HFAs) to maximize financing to low-to moderate-income borrowers. 
• RefiNow - An affordable refinance program designed for eligible, creditworthy borrowers with an existing Fannie Mae-owned mortgage. 
• Other - A special eligibility program not provided within the other enumerations. 
• Not Applicable - The special eligibility program disclosure is not applicable to the related loan. 
• Not Available - The special eligibility program disclosure is not available for the related loan.",79,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,spcl_elgbl_prog,spcl_elgbl_prog,79,"Numeric (22,4)","Numeric (22,4)",8519,7,7,981,0.896736842,0,8519,0,0,3,0.000352154,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,fcl_principal_writeoff_amt,fcl principal writeoff amt,"Amounts that Fannie Mae or its loan servicers have determined to be uncollectable under applicable state laws, due to foreclosure statute of limitations.",80,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,fcl_principal_writeoff_amt,fcl_principal_writeoff_amt,80,"Numeric (22,4)","Numeric (22,4)",188,0,H,9312,0.019789474,0,0,188,0,2,0.010638298,,,,,,,,,,
